type,sample,dg,time,est,lower,upper,sukup,x,age_group,agegr,0,1,total,pros,pr_years,agegr_years,year
pr,inpatient,f42,,0.00599575936292331,,,1,55,,55,183452,11,183463,0.00599575936292331,1,5,2020
pr,inpatient,f42,,0.00488297145089358,,,2,55,,55,184305,9,184314,0.00488297145089358,1,5,2020
pr,inpatient,f42,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f42,,0.0065892430607034,,,2,60,,60,182103,12,182115,0.0065892430607034,1,5,2020
pr,inpatient,f42,,0.00353267429331795,,,1,65,,65,169837,6,169843,0.00353267429331795,1,5,2020
pr,inpatient,f42,,0.00325863810651402,,,2,65,,65,184120,6,184126,0.00325863810651402,1,5,2020
pr,inpatient,f42,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f42,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f42,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f42,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f42,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f42,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f42,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f42,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f42,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f42,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f42,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f42,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f43,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f43,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f43,,0.0110436940506971,,,1,5,,5,153917,17,153934,0.0110436940506971,1,5,2020
pr,inpatient,f43,,0.00748217881046961,,,2,5,,5,147005,11,147016,0.00748217881046961,1,5,2020
pr,inpatient,f43,,0.0418668882903937,,,1,10,,10,159964,67,160031,0.0418668882903937,1,5,2020
pr,inpatient,f43,,0.0470936050808767,,,2,10,,10,152815,72,152887,0.0470936050808767,1,5,2020
pr,inpatient,f43,,0.0334377991371737,,,1,15,,15,152471,51,152522,0.0334377991371737,1,5,2020
pr,inpatient,f43,,0.17431885251527,,,2,15,,15,145456,254,145710,0.17431885251527,1,5,2020
pr,inpatient,f43,,0.0402078241912887,,,1,20,,20,159109,64,159173,0.0402078241912887,1,5,2020
pr,inpatient,f43,,0.13938216176372,,,2,20,,20,149022,208,149230,0.13938216176372,1,5,2020
pr,inpatient,f43,,0.0462036038811027,,,1,25,,25,181720,84,181804,0.0462036038811027,1,5,2020
pr,inpatient,f43,,0.105738504588817,,,2,25,,25,170996,181,171177,0.105738504588817,1,5,2020
pr,inpatient,f43,,0.0338001755428472,,,1,30,,30,183369,62,183431,0.0338001755428472,1,5,2020
pr,inpatient,f43,,0.0798219446257108,,,2,30,,30,171495,137,171632,0.0798219446257108,1,5,2020
pr,inpatient,f43,,0.0356922159006158,,,1,35,,35,187649,67,187716,0.0356922159006158,1,5,2020
pr,inpatient,f43,,0.0528505182760502,,,2,35,,35,175875,93,175968,0.0528505182760502,1,5,2020
pr,inpatient,f43,,0.0318556770169673,,,1,40,,40,178875,57,178932,0.0318556770169673,1,5,2020
pr,inpatient,f43,,0.0477611236246565,,,2,40,,40,169513,81,169594,0.0477611236246565,1,5,2020
pr,inpatient,f43,,0.0234059327880162,,,1,45,,45,162314,38,162352,0.0234059327880162,1,5,2020
pr,inpatient,f43,,0.0347215524391891,,,2,45,,45,155469,54,155523,0.0347215524391891,1,5,2020
pr,inpatient,f43,,0.0211605110549373,,,1,50,,50,174817,37,174854,0.0211605110549373,1,5,2020
pr,inpatient,f43,,0.028441245610471,,,2,50,,50,172236,49,172285,0.028441245610471,1,5,2020
pr,inpatient,f43,,0.0141717948578187,,,1,55,,55,183437,26,183463,0.0141717948578187,1,5,2020
pr,inpatient,f43,,0.0244148572544679,,,2,55,,55,184269,45,184314,0.0244148572544679,1,5,2020
pr,inpatient,f43,,0.00856496813831853,,,1,60,,60,175117,15,175132,0.00856496813831853,1,5,2020
pr,inpatient,f43,,0.0159240040633666,,,2,60,,60,182086,29,182115,0.0159240040633666,1,5,2020
pr,inpatient,f43,,0.0100092438310675,,,1,65,,65,169826,17,169843,0.0100092438310675,1,5,2020
pr,inpatient,f43,,0.0152069778303987,,,2,65,,65,184098,28,184126,0.0152069778303987,1,5,2020
pr,inpatient,f43,,0.00964831878045251,,,1,70,,70,165816,16,165832,0.00964831878045251,1,5,2020
pr,inpatient,f43,,0.0122153297076819,,,2,70,,70,188265,23,188288,0.0122153297076819,1,5,2020
pr,inpatient,f43,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f43,,0.00699403952409447,,,2,75,,75,128672,9,128681,0.00699403952409447,1,5,2020
pr,inpatient,f43,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f43,,0.0104767991283303,,,2,80,,80,95439,10,95449,0.0104767991283303,1,5,2020
pr,inpatient,f43,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f43,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f43,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f43,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f43,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f43,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f44,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f44,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f44,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f44,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f44,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f44,,0.00457854493841857,,,2,10,,10,152880,7,152887,0.00457854493841857,1,5,2020
pr,inpatient,f44,,,,,1,15,,15,,,152522,,1,5,2020
pr,inpatient,f44,,0.0281380824926223,,,2,15,,15,145669,41,145710,0.0281380824926223,1,5,2020
pr,inpatient,f44,,0.00753896703586664,,,1,20,,20,159161,12,159173,0.00753896703586664,1,5,2020
pr,inpatient,f44,,0.0509280975675132,,,2,20,,20,149154,76,149230,0.0509280975675132,1,5,2020
pr,inpatient,f44,,0.00660051484015753,,,1,25,,25,181792,12,181804,0.00660051484015753,1,5,2020
pr,inpatient,f44,,0.0350514379852433,,,2,25,,25,171117,60,171177,0.0350514379852433,1,5,2020
pr,inpatient,f44,,,,,1,30,,30,,,183431,,1,5,2020
pr,inpatient,f44,,0.0256362449892794,,,2,30,,30,171588,44,171632,0.0256362449892794,1,5,2020
pr,inpatient,f44,,0.00319631784184619,,,1,35,,35,187710,6,187716,0.00319631784184619,1,5,2020
pr,inpatient,f44,,0.0170485542825968,,,2,35,,35,175938,30,175968,0.0170485542825968,1,5,2020
pr,inpatient,f44,,,,,1,40,,40,,,178932,,1,5,2020
pr,inpatient,f44,,0.00707572201846764,,,2,40,,40,169582,12,169594,0.00707572201846764,1,5,2020
pr,inpatient,f44,,,,,1,45,,45,,,162352,,1,5,2020
pr,inpatient,f44,,0.0102878673893893,,,2,45,,45,155507,16,155523,0.0102878673893893,1,5,2020
pr,inpatient,f44,,,,,1,50,,50,,,174854,,1,5,2020
pr,inpatient,f44,,0.00348260150332298,,,2,50,,50,172279,6,172285,0.00348260150332298,1,5,2020
pr,inpatient,f44,,,,,1,55,,55,,,183463,,1,5,2020
pr,inpatient,f44,,,,,2,55,,55,,,184314,,1,5,2020
pr,inpatient,f44,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f44,,,,,2,60,,60,,,182115,,1,5,2020
pr,inpatient,f44,,,,,1,65,,65,,,169843,,1,5,2020
pr,inpatient,f44,,,,,2,65,,65,,,184126,,1,5,2020
pr,inpatient,f44,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f44,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f44,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f44,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f44,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f44,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f44,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f44,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f44,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f44,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f44,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f44,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f45,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f45,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f45,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f45,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f45,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f45,,,,,2,10,,10,,,152887,,1,5,2020
pr,inpatient,f45,,,,,1,15,,15,,,152522,,1,5,2020
pr,inpatient,f45,,0.0233340196280283,,,2,15,,15,145676,34,145710,0.0233340196280283,1,5,2020
pr,inpatient,f45,,0.0043977307709222,,,1,20,,20,159166,7,159173,0.0043977307709222,1,5,2020
pr,inpatient,f45,,0.0113918112979964,,,2,20,,20,149213,17,149230,0.0113918112979964,1,5,2020
pr,inpatient,f45,,0.00770060064685045,,,1,25,,25,181790,14,181804,0.00770060064685045,1,5,2020
pr,inpatient,f45,,0.0146047658271847,,,2,25,,25,171152,25,171177,0.0146047658271847,1,5,2020
pr,inpatient,f45,,0.00654196945990591,,,1,30,,30,183419,12,183431,0.00654196945990591,1,5,2020
pr,inpatient,f45,,0.0145660482893633,,,2,30,,30,171607,25,171632,0.0145660482893633,1,5,2020
pr,inpatient,f45,,0.00585991604338469,,,1,35,,35,187705,11,187716,0.00585991604338469,1,5,2020
pr,inpatient,f45,,0.0136388434260775,,,2,35,,35,175944,24,175968,0.0136388434260775,1,5,2020
pr,inpatient,f45,,0.00894194442581539,,,1,40,,40,178916,16,178932,0.00894194442581539,1,5,2020
pr,inpatient,f45,,0.0117928700307794,,,2,40,,40,169574,20,169594,0.0117928700307794,1,5,2020
pr,inpatient,f45,,0.00554351039716172,,,1,45,,45,162343,9,162352,0.00554351039716172,1,5,2020
pr,inpatient,f45,,0.011573850813063,,,2,45,,45,155505,18,155523,0.011573850813063,1,5,2020
pr,inpatient,f45,,0.00629096274606243,,,1,50,,50,174843,11,174854,0.00629096274606243,1,5,2020
pr,inpatient,f45,,0.00928693734219462,,,2,50,,50,172269,16,172285,0.00928693734219462,1,5,2020
pr,inpatient,f45,,0.00327041419795817,,,1,55,,55,183457,6,183463,0.00327041419795817,1,5,2020
pr,inpatient,f45,,0.0108510476686524,,,2,55,,55,184294,20,184314,0.0108510476686524,1,5,2020
pr,inpatient,f45,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f45,,0.00823655382587925,,,2,60,,60,182100,15,182115,0.00823655382587925,1,5,2020
pr,inpatient,f45,,0.00412145334220427,,,1,65,,65,169836,7,169843,0.00412145334220427,1,5,2020
pr,inpatient,f45,,0.0070603825641137,,,2,65,,65,184113,13,184126,0.0070603825641137,1,5,2020
pr,inpatient,f45,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f45,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f45,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f45,,0.00777115502677163,,,2,75,,75,128671,10,128681,0.00777115502677163,1,5,2020
pr,inpatient,f45,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f45,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f45,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f45,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f45,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f45,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f45,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f45,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f48,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f48,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f48,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f48,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f48,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f48,,,,,2,10,,10,,,152887,,1,5,2020
pr,inpatient,f48,,,,,1,15,,15,,,152522,,1,5,2020
pr,inpatient,f48,,,,,2,15,,15,,,145710,,1,5,2020
pr,inpatient,f48,,,,,1,20,,20,,,159173,,1,5,2020
pr,inpatient,f48,,,,,2,20,,20,,,149230,,1,5,2020
pr,inpatient,f48,,,,,1,25,,25,,,181804,,1,5,2020
pr,inpatient,f48,,,,,2,25,,25,,,171177,,1,5,2020
pr,inpatient,f48,,,,,1,30,,30,,,183431,,1,5,2020
pr,inpatient,f48,,,,,2,30,,30,,,171632,,1,5,2020
pr,inpatient,f48,,,,,1,35,,35,,,187716,,1,5,2020
pr,inpatient,f48,,,,,2,35,,35,,,175968,,1,5,2020
pr,inpatient,f48,,,,,1,40,,40,,,178932,,1,5,2020
pr,inpatient,f48,,,,,2,40,,40,,,169594,,1,5,2020
pr,inpatient,f48,,,,,1,45,,45,,,162352,,1,5,2020
pr,inpatient,f48,,,,,2,45,,45,,,155523,,1,5,2020
pr,inpatient,f48,,,,,1,50,,50,,,174854,,1,5,2020
pr,inpatient,f48,,,,,2,50,,50,,,172285,,1,5,2020
pr,inpatient,f48,,,,,1,55,,55,,,183463,,1,5,2020
pr,inpatient,f48,,,,,2,55,,55,,,184314,,1,5,2020
pr,inpatient,f48,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f48,,,,,2,60,,60,,,182115,,1,5,2020
pr,inpatient,f48,,,,,1,65,,65,,,169843,,1,5,2020
pr,inpatient,f48,,,,,2,65,,65,,,184126,,1,5,2020
pr,inpatient,f48,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f48,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f48,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f48,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f48,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f48,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f48,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f48,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f48,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f48,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f48,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f48,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f50,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f50,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f50,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f50,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f50,,0.00749854715648843,,,1,10,,10,160019,12,160031,0.00749854715648843,1,5,2020
pr,inpatient,f50,,0.0994198329485175,,,2,10,,10,152735,152,152887,0.0994198329485175,1,5,2020
pr,inpatient,f50,,0.0104902899253878,,,1,15,,15,152506,16,152522,0.0104902899253878,1,5,2020
pr,inpatient,f50,,0.236085375060051,,,2,15,,15,145366,344,145710,0.236085375060051,1,5,2020
pr,inpatient,f50,,0.00691071978287775,,,1,20,,20,159162,11,159173,0.00691071978287775,1,5,2020
pr,inpatient,f50,,0.133351202841252,,,2,20,,20,149031,199,149230,0.133351202841252,1,5,2020
pr,inpatient,f50,,,,,1,25,,25,,,181804,,1,5,2020
pr,inpatient,f50,,0.0549139195102146,,,2,25,,25,171083,94,171177,0.0549139195102146,1,5,2020
pr,inpatient,f50,,,,,1,30,,30,,,183431,,1,5,2020
pr,inpatient,f50,,0.0297147385103011,,,2,30,,30,171581,51,171632,0.0297147385103011,1,5,2020
pr,inpatient,f50,,,,,1,35,,35,,,187716,,1,5,2020
pr,inpatient,f50,,0.0204582651391162,,,2,35,,35,175932,36,175968,0.0204582651391162,1,5,2020
pr,inpatient,f50,,,,,1,40,,40,,,178932,,1,5,2020
pr,inpatient,f50,,0.0112032265292404,,,2,40,,40,169575,19,169594,0.0112032265292404,1,5,2020
pr,inpatient,f50,,,,,1,45,,45,,,162352,,1,5,2020
pr,inpatient,f50,,0.00642991711836834,,,2,45,,45,155513,10,155523,0.00642991711836834,1,5,2020
pr,inpatient,f50,,,,,1,50,,50,,,174854,,1,5,2020
pr,inpatient,f50,,0.00580433583887164,,,2,50,,50,172275,10,172285,0.00580433583887164,1,5,2020
pr,inpatient,f50,,,,,1,55,,55,,,183463,,1,5,2020
pr,inpatient,f50,,,,,2,55,,55,,,184314,,1,5,2020
pr,inpatient,f50,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f50,,,,,2,60,,60,,,182115,,1,5,2020
pr,inpatient,f50,,,,,1,65,,65,,,169843,,1,5,2020
pr,inpatient,f50,,,,,2,65,,65,,,184126,,1,5,2020
pr,inpatient,f50,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f50,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f50,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f50,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f50,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f50,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f50,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f50,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f50,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f50,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f50,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f50,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f51,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f51,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f51,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f51,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f51,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f51,,0.00523262278676408,,,2,10,,10,152879,8,152887,0.00523262278676408,1,5,2020
pr,inpatient,f51,,0.0183580073694287,,,1,15,,15,152494,28,152522,0.0183580073694287,1,5,2020
pr,inpatient,f51,,0.0301969665774484,,,2,15,,15,145666,44,145710,0.0301969665774484,1,5,2020
pr,inpatient,f51,,0.0351818461673776,,,1,20,,20,159117,56,159173,0.0351818461673776,1,5,2020
pr,inpatient,f51,,0.0314950077062253,,,2,20,,20,149183,47,149230,0.0314950077062253,1,5,2020
pr,inpatient,f51,,0.0324525312974412,,,1,25,,25,181745,59,181804,0.0324525312974412,1,5,2020
pr,inpatient,f51,,0.0350514379852433,,,2,25,,25,171117,60,171177,0.0350514379852433,1,5,2020
pr,inpatient,f51,,0.0359808320294825,,,1,30,,30,183365,66,183431,0.0359808320294825,1,5,2020
pr,inpatient,f51,,0.0221403933998322,,,2,30,,30,171594,38,171632,0.0221403933998322,1,5,2020
pr,inpatient,f51,,0.0330286176990773,,,1,35,,35,187654,62,187716,0.0330286176990773,1,5,2020
pr,inpatient,f51,,0.0244362611383888,,,2,35,,35,175925,43,175968,0.0244362611383888,1,5,2020
pr,inpatient,f51,,0.0262669617508327,,,1,40,,40,178885,47,178932,0.0262669617508327,1,5,2020
pr,inpatient,f51,,0.0265339575692536,,,2,40,,40,169549,45,169594,0.0265339575692536,1,5,2020
pr,inpatient,f51,,0.0227899871883315,,,1,45,,45,162315,37,162352,0.0227899871883315,1,5,2020
pr,inpatient,f51,,0.023147701626126,,,2,45,,45,155487,36,155523,0.023147701626126,1,5,2020
pr,inpatient,f51,,0.0245919452800622,,,1,50,,50,174811,43,174854,0.0245919452800622,1,5,2020
pr,inpatient,f51,,0.0214760426038251,,,2,50,,50,172248,37,172285,0.0214760426038251,1,5,2020
pr,inpatient,f51,,0.019077416154756,,,1,55,,55,183428,35,183463,0.019077416154756,1,5,2020
pr,inpatient,f51,,0.0189893334201417,,,2,55,,55,184279,35,184314,0.0189893334201417,1,5,2020
pr,inpatient,f51,,0.0125619532695338,,,1,60,,60,175110,22,175132,0.0125619532695338,1,5,2020
pr,inpatient,f51,,0.010982071767839,,,2,60,,60,182095,20,182115,0.010982071767839,1,5,2020
pr,inpatient,f51,,0.0170745924177034,,,1,65,,65,169814,29,169843,0.0170745924177034,1,5,2020
pr,inpatient,f51,,0.0200949349901698,,,2,65,,65,184089,37,184126,0.0200949349901698,1,5,2020
pr,inpatient,f51,,0.0102513387042308,,,1,70,,70,165815,17,165832,0.0102513387042308,1,5,2020
pr,inpatient,f51,,0.0191196464989803,,,2,70,,70,188252,36,188288,0.0191196464989803,1,5,2020
pr,inpatient,f51,,0.0134952766531714,,,1,75,,75,103726,14,103740,0.0134952766531714,1,5,2020
pr,inpatient,f51,,0.0108796170374803,,,2,75,,75,128667,14,128681,0.0108796170374803,1,5,2020
pr,inpatient,f51,,0.0138453018275798,,,1,80,,80,64995,9,65004,0.0138453018275798,1,5,2020
pr,inpatient,f51,,0.0157151986924955,,,2,80,,80,95434,15,95449,0.0157151986924955,1,5,2020
pr,inpatient,f51,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f51,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f51,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f51,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f51,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f51,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f53,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f53,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f53,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f53,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f53,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f53,,,,,2,10,,10,,,152887,,1,5,2020
pr,inpatient,f53,,,,,1,15,,15,,,152522,,1,5,2020
pr,inpatient,f53,,,,,2,15,,15,,,145710,,1,5,2020
pr,inpatient,f53,,,,,1,20,,20,,,159173,,1,5,2020
pr,inpatient,f53,,0.00402063928164578,,,2,20,,20,149224,6,149230,0.00402063928164578,1,5,2020
pr,inpatient,f53,,,,,1,25,,25,,,181804,,1,5,2020
pr,inpatient,f53,,0.00467352506469911,,,2,25,,25,171169,8,171177,0.00467352506469911,1,5,2020
pr,inpatient,f53,,,,,1,30,,30,,,183431,,1,5,2020
pr,inpatient,f53,,0.00757434511046891,,,2,30,,30,171619,13,171632,0.00757434511046891,1,5,2020
pr,inpatient,f53,,,,,1,35,,35,,,187716,,1,5,2020
pr,inpatient,f53,,0.00511456628477905,,,2,35,,35,175959,9,175968,0.00511456628477905,1,5,2020
pr,inpatient,f53,,,,,1,40,,40,,,178932,,1,5,2020
pr,inpatient,f53,,,,,2,40,,40,,,169594,,1,5,2020
pr,inpatient,f53,,,,,1,45,,45,,,162352,,1,5,2020
pr,inpatient,f53,,,,,2,45,,45,,,155523,,1,5,2020
pr,inpatient,f53,,,,,1,50,,50,,,174854,,1,5,2020
pr,inpatient,f53,,,,,2,50,,50,,,172285,,1,5,2020
pr,inpatient,f53,,,,,1,55,,55,,,183463,,1,5,2020
pr,inpatient,f53,,,,,2,55,,55,,,184314,,1,5,2020
pr,inpatient,f53,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f53,,,,,2,60,,60,,,182115,,1,5,2020
pr,inpatient,f53,,,,,1,65,,65,,,169843,,1,5,2020
pr,inpatient,f53,,,,,2,65,,65,,,184126,,1,5,2020
pr,inpatient,f53,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f53,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f53,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f53,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f53,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f53,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f53,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f53,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f53,,,,,1,90,,90,,,12664,,1,5,2020
pr,inpatient,f53,,,,,2,90,,90,,,32753,,1,5,2020
pr,inpatient,f53,,,,,1,95,,95,,,2080,,1,5,2020
pr,inpatient,f53,,,,,2,95,,95,,,8312,,1,5,2020
pr,inpatient,f5_other,,,,,1,0,,0,,,126209,,1,5,2020
pr,inpatient,f5_other,,,,,2,0,,0,,,120783,,1,5,2020
pr,inpatient,f5_other,,,,,1,5,,5,,,153934,,1,5,2020
pr,inpatient,f5_other,,,,,2,5,,5,,,147016,,1,5,2020
pr,inpatient,f5_other,,,,,1,10,,10,,,160031,,1,5,2020
pr,inpatient,f5_other,,,,,2,10,,10,,,152887,,1,5,2020
pr,inpatient,f5_other,,,,,1,15,,15,,,152522,,1,5,2020
pr,inpatient,f5_other,,,,,2,15,,15,,,145710,,1,5,2020
pr,inpatient,f5_other,,,,,1,20,,20,,,159173,,1,5,2020
pr,inpatient,f5_other,,,,,2,20,,20,,,149230,,1,5,2020
pr,inpatient,f5_other,,,,,1,25,,25,,,181804,,1,5,2020
pr,inpatient,f5_other,,,,,2,25,,25,,,171177,,1,5,2020
pr,inpatient,f5_other,,,,,1,30,,30,,,183431,,1,5,2020
pr,inpatient,f5_other,,,,,2,30,,30,,,171632,,1,5,2020
pr,inpatient,f5_other,,,,,1,35,,35,,,187716,,1,5,2020
pr,inpatient,f5_other,,,,,2,35,,35,,,175968,,1,5,2020
pr,inpatient,f5_other,,,,,1,40,,40,,,178932,,1,5,2020
pr,inpatient,f5_other,,,,,2,40,,40,,,169594,,1,5,2020
pr,inpatient,f5_other,,,,,1,45,,45,,,162352,,1,5,2020
pr,inpatient,f5_other,,,,,2,45,,45,,,155523,,1,5,2020
pr,inpatient,f5_other,,,,,1,50,,50,,,174854,,1,5,2020
pr,inpatient,f5_other,,,,,2,50,,50,,,172285,,1,5,2020
pr,inpatient,f5_other,,,,,1,55,,55,,,183463,,1,5,2020
pr,inpatient,f5_other,,,,,2,55,,55,,,184314,,1,5,2020
pr,inpatient,f5_other,,,,,1,60,,60,,,175132,,1,5,2020
pr,inpatient,f5_other,,,,,2,60,,60,,,182115,,1,5,2020
pr,inpatient,f5_other,,,,,1,65,,65,,,169843,,1,5,2020
pr,inpatient,f5_other,,,,,2,65,,65,,,184126,,1,5,2020
pr,inpatient,f5_other,,,,,1,70,,70,,,165832,,1,5,2020
pr,inpatient,f5_other,,,,,2,70,,70,,,188288,,1,5,2020
pr,inpatient,f5_other,,,,,1,75,,75,,,103740,,1,5,2020
pr,inpatient,f5_other,,,,,2,75,,75,,,128681,,1,5,2020
pr,inpatient,f5_other,,,,,1,80,,80,,,65004,,1,5,2020
pr,inpatient,f5_other,,,,,2,80,,80,,,95449,,1,5,2020
pr,inpatient,f5_other,,,,,1,85,,85,,,34902,,1,5,2020
pr,inpatient,f5_other,,,,,2,85,,85,,,63199,,1,5,2020
pr,inpatient,f5_other,,,,,1,90,,90,,,12664,,1,5,2020
